ImageName	SEF_B0	SEF_B1	SEF_B2	SEF_B3	SEF_B4	SEF_M0	SEF_M1	SEF_M2	SEF_M3	SEF_M4	MCT_B0	MCT_B1	MCT_B2	MCT_B3	MCT_B4	MCT_M0	MCT_M1	MCT_M2	MCT_M3	MCT_M4	EDG_B0	EDG_B1	EDG_B2	EDG_B3	EDG_B4	EDG_M0	EDG_M1	EDG_M2	EDG_M3	EDG_M4	CEN_B0	CEN_B1	CEN_B2	CEN_B3	CEN_B4	CEN_M0	CEN_M1	CEN_M2	CEN_M3	CEN_M4	NEC_B0	NEC_B1	NEC_B2	NEC_B3	NEC_B4	NEC_M0	NEC_M1	NEC_M2	NEC_M3	NEC_M4
AAC1	0.0024768421052631575	0.007012395833333334	0.012583326923076925	0.014880436363636368	0.013866604166666666	0.008867763157894736	0.009061979166666666	0.00851323076923077	0.012241854545454544	0.003177916666666667	0.03135878947368421	0.024785437499999997	0.039857423076923075	0.04008225454545454	0.03571483333333333	0.030742078947368422	0.028066999999999998	0.027105461538461544	0.02496405454545455	0.017926770833333334	-0.047114763157894736	-0.04670427083333333	-0.06637221153846154	-0.05929276363636365	-0.05438179166666666	-0.0502106052631579	-0.04708539583333334	-0.04368901923076924	-0.03904685454545454	-0.029765937499999996	0.033389499999999996	0.0318836875	0.05203048076923077	0.04726745454545454	0.04231356249999999	0.0339493947368421	0.03366254166666667	0.02782632692307692	0.025097709090909092	0.018655458333333333	0.011730763157894735	0.013196125000000001	0.00803148076923077	0.00983721818181818	0.020258916666666665	0.022089921052631575	0.023022187500000003	0.02423338461538462	0.0329742	0.03551310416666667
AAC3	0.007351371428571428	0.0175675625	0.015002580645161294	0.021095230769230772	0.021695125	0.014338771428571429	0.0085734375	0.009871774193548387	0.015983384615384615	0.01272128125	0.04404068571428572	0.04972609375	0.04730135483870968	0.06156784615384615	0.05270771875000001	0.03305328571428571	0.02993959375	0.02864374193548387	0.032143634615384616	0.03520528125	-0.061583971428571416	-0.07406599999999999	-0.07159974193548387	-0.08647892307692308	-0.06621824999999999	-0.054146885714285706	-0.058362187499999996	-0.04647167741935483	-0.043976730769230775	-0.047062875000000004	0.042592228571428574	0.05364868750000001	0.05651796774193549	0.06576030769230769	0.05585271875	0.033828057142857144	0.037658843750000004	0.03029674193548387	0.03046309615384615	0.03424375	0.010616542857142856	0.01507134375	0.019588451612903224	0.019536903846153846	0.015854875	0.011387485714285715	0.027656874999999997	0.02511567741935484	0.029533346153846153	0.036410000000000005
AAH1	-0.008233833333333334	-0.006747738095238096	-0.0075635	-0.004702375	-0.00047553333333333315	-0.003887366666666668	-0.004613738095238094	-0.005475145833333334	-0.0040221875	-0.0052282	-0.0060183	-0.007749476190476191	-0.009397999999999998	-0.00631621875	-0.0029490666666666665	-0.006499033333333334	-0.0068376666666666655	-0.005657854166666666	-0.004742625	-0.006001733333333334	0.0027624333333333335	0.004558690476190476	0.009034416666666666	0.002901625	-0.0003660000000000001	0.0017638000000000003	0.005140095238095237	0.0036445	0.00160634375	0.00032833333333333277	-0.0034453333333333337	-0.0050265	-0.007512291666666666	-0.00328275	-0.0003604666666666669	-0.0021656000000000015	-0.004066023809523809	-0.002934708333333333	-0.0006817500000000001	-0.0019720000000000007	0.0026573000000000005	-0.004477285714285715	-0.0012797708333333333	-0.00551634375	-0.005458866666666668	-0.0071127000000000004	-0.0017225952380952377	-0.006330770833333332	-0.00730228125	-0.0065545333333333336
AAP1	-0.015150703703703703	-0.016342444444444444	-0.011294428571428572	-0.012700521739130433	-0.00769328	-0.002534518518518519	-0.009447037037037033	-0.004889371428571428	-0.0035591739130434786	-0.0040776	-0.02666355555555556	-0.032029851851851844	-0.03494148571428571	-0.03228008695652174	-0.027980960000000003	-0.009618888888888889	-0.016859518518518517	-0.0151866	-0.017101652173913046	-0.01777728	0.012772296296296297	0.02952977777777778	0.02850951428571429	0.023799956521739128	0.01897148	0.0027318148148148145	0.008158148148148149	0.007986942857142857	0.013256608695652174	0.015082799999999999	-0.015147185185185185	-0.02458040740740741	-0.022543142857142855	-0.021539826086956527	-0.017953040000000003	-0.00395062962962963	-0.008198814814814815	-0.006835942857142858	-0.009046304347826087	-0.011492720000000001	-0.015888037037037037	-0.009341296296296295	-0.005175400000000001	-0.0009652608695652155	-0.016580720000000004	-0.0038024444444444434	-0.016704814814814815	-0.0051936285714285725	-0.018831260869565217	-0.004920800000000001
AAR2	-0.0016581666666666667	0.007911999999999999	0.012867323529411764	0.010654655172413794	0.016736285714285714	0.003994555555555556	0.005644736842105263	0.0030304117647058826	0.005617344827586207	0.008981142857142858	0.019095611111111112	0.02418215789473684	0.03171967647058823	0.029402517241379312	0.03790704761904761	0.015753888888888887	0.018315894736842107	0.009054647058823528	0.016167241379310346	0.020807333333333334	-0.02600466666666667	-0.03048205263157895	-0.04372482352941176	-0.04006555172413793	-0.053098571428571426	-0.018822222222222223	-0.026090894736842108	-0.012305235294117648	-0.024250655172413794	-0.02536090476190476	0.020209944444444447	0.023500947368421052	0.032052323529411765	0.030445137931034486	0.037039857142857145	0.015869166666666667	0.017913263157894738	0.007761999999999999	0.015338827586206898	0.01869485714285714	0.002248277777777778	0.018609473684210526	0.00608685294117647	0.011432827586206897	0.018955714285714288	0.014352333333333332	0.015869105263157896	0.01403064705882353	0.015621655172413795	0.022650714285714284
AAT1	-0.025304648648648655	-0.026435795454545455	-0.050648481481481475	-0.05196444230769231	-0.052364553571428565	-0.029115851351351345	-0.02490322727272727	-0.02137896296296296	-0.012157519230769232	-0.01756880357142857	-0.036048000000000004	-0.054380386363636374	-0.08102729629629632	-0.10117013461538461	-0.08714685714285715	-0.0322600945945946	-0.03082102272727273	-0.022278129629629634	-0.005353673076923077	-0.015028892857142857	-0.0067906216216216215	0.004436568181818181	0.012862055555555554	0.041333788461538463	0.04805053571428571	-0.014454972972972971	-0.013936227272727274	-0.025433629629629632	-0.04009976923076923	-0.02233175	-0.0069148918918918905	-0.011312500000000001	-0.011841962962962964	-0.037182307692307695	-0.036939625	0.009801229729729731	0.004823999999999999	0.01716733333333333	0.02964513461538462	0.014139678571428572	-0.025854445945945943	-0.010729522727272728	-0.017267666666666664	-0.03950298076923076	-0.011879982142857144	-0.006241175675675672	0.014181159090909091	0.009793481481481483	0.027182	0.02406014285714286
ABC1	0.0033880769230769233	-0.010609833333333332	-0.029870083333333335	-0.013512578947368424	-0.009792965517241382	-0.002170230769230769	0.0016876666666666665	-0.00228625	-0.00725673684210526	-0.0023646551724137922	0.021542923076923078	-0.007086000000000001	-0.039121500000000003	-0.015938684210526317	0.0052535517241379314	-0.009473461538461538	0.014945166666666664	0.008836333333333333	-0.006096684210526316	0.008521137931034482	-0.038892538461538465	-0.017596333333333332	0.023692750000000002	-0.020177578947368425	-0.02480351724137931	-0.015454384615384616	-0.02964133333333333	-0.03165874999999999	-0.03205578947368421	-0.03176858620689654	0.04136061538461538	0.0115875	-0.023045250000000003	0.018350157894736843	0.025900413793103448	0.019037307692307694	0.025598750000000003	0.022899583333333334	0.01983857894736842	0.02443296551724138	-0.012352076923076926	-0.011088666666666669	-0.016943666666666666	-0.017045526315789473	0.026688689655172414	0.02332846153846154	0.029732666666666668	0.05627958333333333	-0.0019124736842105253	0.016732965517241377
ABD1	0.002937465753424657	-0.014169055555555556	-0.058712430232558156	-0.08260024675324674	-0.08387313513513513	-0.09996157534246576	-0.09566964814814816	-0.10453376744186045	-0.10619101298701296	-0.1297984054054054	0.03598027397260274	-0.023208981481481476	-0.11975386046511627	-0.1633205714285714	-0.15638072972972972	-0.18513623287671235	-0.2032253518518518	-0.20180449999999997	-0.20533054545454543	-0.214922027027027	-0.046087561643835616	-0.010564500000000006	0.05968437209302325	0.08397403896103894	0.07287145945945946	0.09432086301369863	0.12008668518518517	0.11224738372093024	0.13314733766233766	0.13083416216216215	0.037484109589041095	0.004367592592592593	-0.060755279069767444	-0.07707471428571429	-0.06763678378378378	-0.07781993150684932	-0.09548907407407407	-0.08571394186046512	-0.10410598701298704	-0.09954994594594595	0.0156733698630137	0.011046277777777776	-0.008130081395348834	-0.017076688311688314	-0.01145891891891892	-0.06080184931506849	-0.06752527777777778	-0.04246538372093023	-0.03488884415584415	-0.047967081081081095
ABF1	-0.0023952682926829264	-0.04761202631578948	-0.15069294545454548	-0.15237961904761907	-0.15406950000000003	-0.1518542195121951	-0.18067773684210525	-0.17384947272727275	-0.16478188095238094	-0.1751263823529412	0.01117970731707317	-0.08766621052631579	-0.29379398181818184	-0.3084254761904762	-0.29712970588235293	-0.29405460975609754	-0.34393981578947364	-0.3352559636363637	-0.31518354761904765	-0.3196651764705883	-0.03650102439024391	0.009526105263157891	0.12489016363636364	0.14746966666666667	0.1735974117647059	0.11902007317073171	0.16484049999999997	0.1465626181818182	0.15688538095238092	0.15349579411764708	0.022720121951219512	-0.013557473684210522	-0.12006025454545453	-0.1522629523809524	-0.16861288235294117	-0.1028550731707317	-0.13089594736842103	-0.12659489090909093	-0.13980728571428572	-0.1342094705882353	0.0028073658536585363	-0.004383789473684209	0.008204745454545456	-0.02744016666666666	-0.02864814705882353	-0.11117160975609758	-0.14084181578947366	-0.04693956363636363	-0.04841814285714287	-0.039533529411764703
ABF2	-0.05242719999999999	-0.06593173333333334	-0.0762758064516129	-0.06354770000000001	-0.09682185714285714	-0.058195949999999996	-0.044660200000000004	-0.04698387096774193	-0.0502142	-0.05002342857142857	-0.08561855	-0.08275826666666666	-0.13641341935483867	-0.10546815000000001	-0.18766028571428572	-0.06543840000000001	-0.0513998	-0.05114038709677419	-0.06044289999999999	-0.07709771428571428	0.039006700000000005	0.00016766666666666227	0.06797958064516128	0.04176105	0.10126514285714285	0.004041600000000002	-0.01098366666666667	-0.02550903225806452	-0.034432649999999995	-0.013733357142857144	-0.04163080000000001	0.011339466666666666	-0.05086109677419355	-0.026950449999999997	-0.09676757142857144	0.0003420499999999986	0.012285666666666669	0.023530354838709678	0.030825750000000002	0.001659571428571428	-0.03886030000000001	0.009604399999999997	-0.006941129032258063	-0.0252506	0.0048202857142857145	-0.015218549999999997	0.04705106666666667	-0.014496193548387092	0.02506175	0.001153857142857142
