FrameID	CellID	Guess_Center_x	Guess_Center_y	Guess_Eccentric_x	Guess_Eccentric_y	Guess_Width	Guess_Area	Center_x	Center_y	Eccentric_x	Eccentric_y	Width	Area	EdgeDistance_Radius	EdgeDistance_Error	Density_In_Ellipse	Contour_pixels	Ramanujan	Red_Intensity_LogFold_Error	Red_Green_Correlation	Cell_type	MassCenter_x	MassCenter_y	MassCenter_center_dist	budneck_x	budneck_y	budneck_center_dist	Rel_Cell_major	Rel_Cell_area	Rel_Cell_dist	Rel_EdgeDistance_Error	Rel_Density_In_Ellipse	Rel_contour_pixels	Ramanujan	Rel_Red_Intensity_LogFold_Error	Cell_prob_log_factor	Cell_error	Cell_prob	Relation_prob_log_factor	Relation_error	Relation_prob	Rel_Cell_ID	Red_MEAN	Red_STDV	Red_SKEW	Red_KURT	Green_MEAN	Green_STDV	Green_SKEW	Green_KURT	G_SELF_DST_MEAN	G_SELF_DST_STDV	G_SELF_DST_SKEW	G_SELF_DST_KURT	G_MASC_DST_MEAN	G_MASC_DST_STDV	G_MASC_DST_SKEW	G_MASC_DST_KURT	G_EDGE_DST_MEAN	G_EDGE_DST_STDV	G_EDGE_DST_SKEW	G_EDGE_DST_KURT	G_CENT_DST_MEAN	G_CENT_DST_STDV	G_CENT_DST_SKEW	G_CENT_DST_KURT	G_BUDN_DST_MEAN	G_BUDN_DST_STDV	G_BUDN_DST_SKEW	G_BUDN_DST_KURT	Intensity_MEAN	Intensity_STDV	Intensity_SKEW	Intensity_KURT	N_SELF_DST_MEAN	N_SELF_DST_STDV	N_SELF_DST_SKEW	N_SELF_DST_KURT	N_MASC_DST_MEAN	N_MASC_DST_STDV	N_MASC_DST_SKEW	N_MASC_DST_KURT	N_EDGE_DST_MEAN	N_EDGE_DST_STDV	N_EDGE_DST_SKEW	N_EDGE_DST_KURT	N_CENT_DST_MEAN	N_CENT_DST_STDV	N_CENT_DST_SKEW	N_CENT_DST_KURT	N_BUDN_DST_MEAN	N_BUDN_DST_STDV	N_BUDN_DST_SKEW	N_BUDN_DST_KURT	NR_SELF_DST_MEAN	NR_SELF_DST_STDV	NR_SELF_DST_SKEW	NR_SELF_DST_KURT	NR_MASC_DST_MEAN	NR_MASC_DST_STDV	NR_MASC_DST_SKEW	NR_MASC_DST_KURT
0	91	1340.204664	144.652446	-0.117789	-0.027359	3.653045	10.457935	1341.497054	145.405337	0.004175	0.743584	2.492294	4.119170	2.045293	0.073871	1.052209	6	0.847745	-0.348580	0.661521	a	1341.497269	145.364310	0.041028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	-6.262762	nan	nan	0.000000	0.000000	0.000000	-1	10.620228	2.667320	0.173942	0.882667	12.642764	2.465239	0.012070	0.819338	0.922832	0.594428	-0.350368	2.202775	0.741571	0.217374	1.752910	6.069743	1.326762	0.620842	0.723316	1.272935	0.743608	0.213330	2.205186	7.944277	nan	nan	nan	nan	17.915471	3.493376	0.012070	0.819338	-0.263300	0.597525	-1.737778	-2.129167	-0.010193	-0.102801	0.111939	0.988713	-0.026990	-0.030905	0.107692	0.185100	-0.012978	-0.116451	0.238956	1.702006	nan	nan	nan	nan	-0.013159	-0.015845	-0.043327	-0.029167	-inf	nan	nan	nan
0	92	775.084346	156.051572	-1.393210	-10.043621	50.292513	1817.874678	775.254154	155.915601	0.949514	10.055894	52.514203	1994.000819	25.768998	0.001030	0.997372	152	0.957817	0.253372	0.662548	m	781.826684	156.982902	6.658624	790.455224	175.470149	24.767981	39.673101	1128.684737	19.369557	0.002042	0.994219	112	0.936435	0.392770	-7.272418	-2.142733	0.885375	-7.107047	-1.012837	0.965763	112	38.383870	19.100046	0.518665	2.515990	44.766019	61.226058	2.966399	10.945162	17.607806	10.368334	0.415823	2.220114	12.618714	7.043281	0.586621	2.485879	10.322419	4.968167	0.218686	2.475013	15.085314	5.057246	-0.155616	2.520380	22.858552	10.130777	0.706272	2.823707	34.746459	47.522401	2.966399	10.945162	-0.164561	0.052887	0.285731	0.007224	-0.209740	-0.020637	0.532571	0.410762	0.023091	-0.069505	-0.217552	-0.003370	-0.032294	-0.074103	0.282547	0.001181	-0.121431	-0.150232	0.573207	0.831632	-0.170993	0.027152	0.250835	-0.010652	-inf	nan	nan	nan
0	93	1033.170884	279.457702	-1.792880	8.755284	51.701857	1969.984229	1033.050838	279.656052	0.921953	-9.496765	53.722176	2112.605968	26.479987	0.000839	0.997033	155	0.949078	0.285109	0.639061	m	1033.607988	274.640338	5.046563	1042.380435	256.157609	25.282765	47.695756	1581.031394	22.686241	0.004054	0.982717	139	0.975572	0.119833	-7.388423	-2.799063	0.781087	-6.760119	-0.916419	0.977751	97	39.755867	17.525042	-0.189120	2.069633	41.803255	44.856142	2.675220	9.786311	18.316411	10.061213	0.444182	2.455412	13.087294	6.865133	0.416051	2.431819	11.886457	5.560225	0.025462	2.281427	14.512386	5.766423	-0.041326	2.295688	22.624429	11.188794	0.606156	2.422052	31.433204	33.728767	2.675220	9.786311	-0.107832	0.027440	0.193174	0.069518	-0.171699	0.069706	0.467754	0.048430	0.082435	-0.000853	-0.319283	-0.095320	-0.063310	0.011133	0.312014	-0.135511	-0.172727	-0.028390	0.663300	0.365174	-0.132125	0.009321	0.239514	0.127446	-inf	nan	nan	nan
0	94	934.905917	206.305662	-14.701686	2.627635	51.735174	1716.390439	933.884235	205.595238	14.122647	-0.681608	50.749200	1636.770746	22.702517	0.009784	0.974470	149	1.018982	0.173386	0.590183	m	934.374333	210.059885	4.491466	924.496377	223.521739	20.235892	49.365033	1487.127185	21.553116	0.012065	0.980163	155	1.111295	-0.111254	-6.882618	-2.623382	0.875828	-6.531480	-5.982971	0.258275	114	35.024562	15.710178	0.219471	1.991495	38.158675	40.900363	2.994713	11.639575	17.511406	9.462283	0.280284	2.260698	12.713655	6.041754	0.334663	2.231365	7.738310	4.267291	0.413393	2.489358	13.932858	4.916540	-0.035943	2.595132	19.579470	9.677537	0.510511	2.209012	32.084322	34.389570	2.994713	11.639575	-0.069596	0.033626	0.054569	-0.119137	-0.099148	0.023273	0.359575	0.016960	-0.060207	-0.068493	0.061361	0.211845	-0.001505	-0.055438	0.142310	0.126228	-0.138273	0.019101	0.521159	0.211120	-0.077049	0.036793	0.058192	-0.115508	-inf	nan	nan	nan
0	95	885.920271	218.974194	1.993018	12.371861	43.409916	1208.431798	885.543722	219.089781	2.332691	11.126299	45.076010	1335.562167	20.656625	0.009475	0.969251	131	0.991519	0.039770	0.712441	b	886.976772	218.241265	1.665416	895.068182	241.386364	24.245679	52.805606	1628.978435	22.986673	0.009816	0.974709	145	0.987028	-0.127068	-6.875486	-2.658845	0.872714	-6.867467	-2.631536	0.876586	106	29.438421	12.278402	-0.004144	1.869608	37.665989	27.270574	2.078647	7.352344	15.706107	8.129719	0.453793	2.694885	11.233142	5.498907	0.260478	2.315995	9.003286	4.631594	0.013825	1.987108	11.468568	5.259665	0.175701	2.291645	25.962081	9.144350	-0.341040	2.731003	36.197401	26.207301	2.078647	7.352344	-0.066481	0.000582	0.079294	0.031428	-0.110160	0.027694	0.224961	-0.048091	0.120741	0.059507	-0.242432	-0.189629	-0.088877	0.011317	0.213947	-0.039904	-0.003743	-0.103894	-0.064837	0.432900	-0.091202	-0.042658	0.100125	0.113521	-inf	nan	nan	nan
0	96	1040.905538	185.925225	-4.821137	-13.688337	50.272926	1620.737143	1040.933065	187.675386	3.755002	17.830047	56.434881	1895.727181	25.021630	0.008474	0.992543	159	1.012490	0.184552	0.707207	m	1041.812726	193.234845	5.628622	1033.710938	212.789062	26.131511	17.546785	163.329030	7.452793	0.035720	0.906191	53	1.095894	-0.143504	-7.201625	-1.105948	0.958985	-6.340579	-7.627510	0.075258	115	35.730575	16.635420	0.319500	2.303538	49.476345	70.152777	2.752126	9.650801	16.056205	9.888782	0.689875	2.771694	11.280819	7.114639	0.830005	3.040542	11.933022	5.143324	-0.274050	2.295177	13.332894	5.635633	0.238309	2.555271	22.705859	10.508104	0.847820	3.019337	41.138413	58.330377	2.752126	9.650801	-0.182945	-0.006975	0.307858	0.309224	-0.282440	0.004615	0.545982	0.590144	0.171605	0.011657	-0.503965	0.059261	-0.105418	-0.029633	0.318487	0.136212	-0.194508	-0.106528	0.773026	0.961980	-0.226386	-0.005379	0.363213	0.245074	-inf	nan	nan	nan
0	97	1053.075821	240.751294	-6.761989	4.745874	44.088226	1415.377203	1053.159422	238.193240	3.942767	9.593960	47.695756	1581.031394	22.686241	0.004054	0.982717	139	0.975572	0.119833	0.675417	b	1051.207438	237.029318	2.272654	1042.380435	256.157609	20.950062	53.722176	2112.605968	26.479987	0.000839	0.997033	155	0.949078	0.285109	-6.760119	-0.916419	0.977751	-7.388423	-2.799063	0.781087	93	32.956561	16.233655	0.217977	1.902089	39.923400	48.373596	2.843591	10.631039	14.944368	8.332256	0.555150	2.835237	10.382762	6.216001	0.494160	2.154446	11.260421	5.135520	-0.352474	2.100993	10.851797	5.816904	0.418254	2.275490	22.954602	7.960701	0.071774	2.936674	35.414802	42.910706	2.843591	10.631039	-0.086614	-0.005428	0.039408	-0.006331	-0.209244	0.107325	0.508757	-0.016836	0.151642	0.055426	-0.459829	-0.022274	-0.158066	0.071700	0.421198	-0.032163	0.013579	-0.162971	0.070616	0.714686	-0.159988	-0.025456	0.212623	0.252458	-inf	nan	nan	nan
0	98	1005.680923	227.703170	-9.479564	0.920491	47.233739	1603.439317	1007.448662	230.352432	11.076444	-3.226854	45.649480	1396.854825	21.263305	0.005431	0.989130	139	1.039184	0.183033	0.714277	b	1003.137107	230.106376	4.318571	986.418919	235.141892	21.568241	58.232701	2204.144191	26.690802	0.005659	0.984325	164	0.972177	0.187355	-6.767504	-1.083508	0.973622	-7.472594	-1.428795	0.928116	109	34.256001	17.321789	0.173520	1.910634	42.347999	47.730806	2.453944	8.429487	14.452881	8.111268	0.528652	2.608550	10.281660	5.628319	0.581649	2.706096	9.386039	4.194683	-0.124229	2.272745	11.586959	4.665495	0.124886	2.469032	19.003549	9.010564	0.723542	2.738775	35.264900	39.747382	2.453944	8.429487	-0.050505	-0.001990	-0.003725	-0.077043	-0.161743	0.065353	0.436746	0.137711	0.063028	-0.027157	-0.211153	0.074389	-0.048409	-0.019729	0.178418	0.081201	-0.145296	-0.035238	0.665221	0.541275	-0.128972	0.017160	0.225336	0.100073	-inf	nan	nan	nan
0	99	954.985006	140.084889	-13.493692	4.240578	48.997416	1539.538687	954.699999	139.711533	16.519253	-4.016083	53.131159	1698.955807	23.810137	0.008413	0.997225	143	0.964763	-0.022402	0.616792	m	952.960137	141.571879	2.547157	930.250000	134.083333	25.089422	35.852851	916.039715	17.581906	0.001872	0.997402	104	0.966447	0.124993	-6.986929	-1.137738	0.965605	-7.134277	-1.430524	0.947584	107	28.887242	11.087785	-0.014208	2.315339	35.623235	35.387146	2.808630	10.437710	17.430826	9.512148	0.425326	2.501649	12.485517	6.427858	0.274482	2.164346	10.773127	5.299239	-0.082368	1.956662	13.073435	5.724405	0.120480	2.214326	25.895624	9.925604	0.331889	2.669194	36.430257	36.188820	2.808630	10.437710	-0.045812	0.013634	-0.032478	-0.113316	-0.142236	0.112759	0.367851	-0.230446	0.131161	0.084594	-0.340738	-0.237624	-0.094135	0.066513	0.330386	-0.199590	-0.029044	-0.113963	0.332359	0.564504	-0.111374	0.004829	0.164135	0.088711	-inf	nan	nan	nan
0	100	889.443040	153.558041	2.157354	12.229498	46.340268	1423.881247	889.315912	153.337510	1.887614	11.823416	48.317987	1585.447732	22.935725	0.002604	0.995517	138	0.971870	0.129796	0.693353	m	892.054591	158.156879	5.543165	883.666667	175.265152	22.643662	26.367890	496.814817	13.033874	0.003343	0.984265	78	0.978239	-0.012086	-6.771199	-0.112881	0.989803	-6.484135	-1.501614	0.969932	113	33.305892	15.235963	0.291570	2.393821	50.361386	63.206187	2.463033	8.167631	15.247726	8.988006	0.571978	2.532110	10.795173	6.337819	0.674051	2.744930	10.427112	4.780736	-0.027748	2.211503	12.777229	4.913939	-0.007316	2.330671	20.952584	8.989393	0.619003	2.926123	44.231131	55.512395	2.463033	8.167631	-0.169870	0.022771	0.334654	0.198233	-0.234735	-0.004665	0.531790	0.506486	0.084124	-0.028926	-0.305732	-0.032365	-0.042109	-0.041448	0.241865	-0.021389	-0.155367	-0.121072	0.675714	0.786606	-0.174457	0.024082	0.323483	0.142247	-inf	nan	nan	nan
0	101	847.580129	102.196929	-5.127572	13.169431	50.547889	1663.711744	848.001499	102.556130	2.278581	-12.734648	52.400773	1863.022584	24.826490	0.003149	0.993428	157	1.018982	-0.104533	0.567885	m	850.113388	101.645822	2.299724	852.958904	126.445205	24.398029	39.384569	1014.308226	18.494720	0.004518	0.994800	109	0.957263	-0.067116	-7.173913	-0.597354	0.975594	-7.189143	-0.501322	0.977446	102	26.735282	9.899010	-0.082011	2.104152	35.145586	25.273608	2.057562	7.044472	18.407313	9.374082	0.386439	2.555455	13.147094	6.366957	0.086495	2.032755	11.144671	5.699823	0.023835	2.001391	13.518618	5.993009	-0.006514	2.105991	27.139642	9.998942	-0.160570	2.530922	39.018347	28.058557	2.057562	7.044472	-0.083404	0.012293	0.161953	0.079266	-0.130345	0.092418	0.325893	-0.242353	0.118736	0.069740	-0.307955	-0.288586	-0.094751	0.076013	0.289234	-0.277530	0.020947	-0.112413	-0.064044	0.455789	-0.095426	-0.028904	0.176725	0.194223	-inf	nan	nan	nan
0	102	850.705083	141.839120	-0.968577	-6.658408	40.354932	1205.827932	853.458524	143.863053	4.152860	-9.945389	39.384569	1014.308226	18.494720	0.004518	0.994800	109	0.957263	-0.067116	0.715558	b	855.091127	143.690456	1.641702	852.958904	126.445205	17.425012	52.400773	1863.022584	24.826490	0.003149	0.993428	157	1.018982	-0.104533	-7.189143	-0.501322	0.977446	-7.173913	-0.597354	0.975594	101	25.298802	9.888593	0.135382	2.305933	45.441229	49.617161	2.162761	6.789205	11.776945	6.421010	0.595907	2.961548	8.210359	4.754107	0.522374	2.272754	9.646594	4.283769	-0.353794	2.057154	8.449136	4.616929	0.394277	2.216514	18.680110	6.561572	0.251322	2.956668	48.595736	53.061560	2.162761	6.789205	-0.156798	-0.007537	0.249569	0.235809	-0.259505	0.053068	0.653379	0.122852	0.203815	0.044911	-0.524273	0.006793	-0.220563	0.052366	0.555437	0.027075	-0.031969	-0.183845	0.317253	0.728611	-0.209188	-0.090800	0.279421	0.444422	-inf	nan	nan	nan
0	103	830.980635	222.384289	-4.559971	-12.305848	45.461269	1325.340159	830.789918	222.437628	5.449089	13.042308	47.705177	1434.131949	21.896174	0.005568	0.996096	136	1.002297	-0.061231	0.582444	m	833.378586	223.613010	2.843013	835.450820	202.155738	20.810552	33.252708	832.685423	16.862265	0.000972	0.995959	97	0.946084	-0.069342	-6.684903	-0.546814	0.985625	-7.059308	-2.344663	0.886505	111	26.966939	10.381186	-0.142896	2.076397	30.561011	22.512026	2.499774	9.418479	16.998514	8.750254	0.319086	2.395076	12.417325	5.347792	0.150625	2.375062	9.001300	4.472416	0.107336	2.225954	12.957114	4.793612	-0.095638	2.427478	23.816628	8.962216	-0.255342	2.428435	32.490754	23.933525	2.499774	9.418479	-0.072273	0.035807	0.151960	0.010004	-0.071001	0.020889	0.248610	-0.050637	0.030423	0.006167	-0.160057	-0.066131	-0.011545	-0.001490	0.123048	-0.041851	0.050192	-0.050083	-0.235185	0.286741	-0.044366	0.023981	0.085664	-0.001749	-inf	nan	nan	nan
0	104	983.361075	199.467863	-9.044220	7.123531	48.127351	1597.464624	983.791205	198.473446	10.596903	-1.898733	48.940688	1673.149588	23.111956	0.004490	0.990415	151	1.034123	0.313684	0.709281	m	984.179104	202.572695	4.117561	964.012987	187.642857	22.549491	39.218241	970.814736	17.726816	0.010971	0.963390	122	1.077505	-0.195002	-6.946837	-1.004139	0.970929	-7.176997	-3.968505	0.577860	108	40.396439	19.315780	-0.002726	2.000937	57.142319	73.417752	2.269407	7.183956	14.389776	8.236007	0.638659	2.849371	10.057425	6.029455	0.753975	2.761774	10.824017	4.647916	-0.196632	2.334967	11.228870	5.325435	0.335108	2.468250	26.681819	7.428917	-0.448579	3.570634	41.756755	53.650029	2.269407	7.183956	-0.145979	0.009761	0.256580	0.189897	-0.283610	0.046141	0.750146	0.477986	0.135141	-0.016620	-0.394108	0.097971	-0.166896	0.021971	0.539785	0.117686	0.033448	-0.234974	-0.227704	1.294805	-0.230481	-0.053271	0.383027	0.428495	-inf	nan	nan	nan
0	105	808.253155	115.914071	-5.083715	13.212864	49.041687	1542.322011	807.202323	115.899736	5.609014	-15.309373	51.735588	1615.918872	23.121135	0.008511	0.990133	146	1.007386	0.196983	0.646581	m	807.793554	120.310642	4.450354	812.855072	137.072464	21.914333	44.182993	1432.794998	21.652939	0.001886	0.991564	135	1.001178	0.295567	-6.840788	-1.191043	0.968558	-6.688157	-0.748389	0.982415	110	35.763214	15.760817	-0.187974	1.924487	44.907176	51.504660	2.553278	8.948989	15.983029	9.154597	0.529971	2.560488	11.478611	6.158536	0.622309	2.802297	10.272836	4.603509	-0.078970	2.276277	12.806682	5.046064	0.120339	2.596906	19.358670	10.079522	0.730127	2.576443	36.877983	42.295869	2.553278	8.948989	-0.106672	0.046013	0.197507	0.035569	-0.187920	-0.001003	0.468712	0.379299	0.068242	-0.024560	-0.260703	0.071625	-0.046309	-0.046278	0.239892	0.160707	-0.229699	-0.018777	0.731299	0.502663	-0.136361	0.023234	0.220574	0.059965	-inf	nan	nan	nan
0	106	892.718175	273.634039	2.662779	-11.055208	45.379746	1399.608973	892.316020	271.854310	1.215965	-17.019748	52.805606	1628.978435	22.986673	0.009816	0.974709	145	0.987028	-0.127068	0.684889	m	893.320922	270.828141	1.436263	895.068182	241.386364	30.591995	45.076010	1335.562167	20.656625	0.009475	0.969251	131	0.991519	0.039770	-6.867467	-2.631536	0.876586	-6.875486	-2.658845	0.872714	95	25.908674	10.737111	0.090255	1.878415	32.374128	19.641525	1.811455	6.950809	18.925977	9.545413	0.375973	2.635200	13.661360	6.168701	0.004573	2.230594	8.813533	5.333706	0.276085	2.008281	13.760800	6.114597	0.019969	2.361903	31.047887	11.430801	-0.175118	2.538530	36.760633	22.302836	1.811455	6.950809	-0.026333	0.031006	0.038790	-0.067916	-0.033704	0.030719	0.059435	-0.126392	0.002934	0.037823	-0.017561	-0.098012	-0.020556	0.020132	0.006772	-0.124165	-0.008297	-0.055960	0.096883	0.185050	-0.018374	-0.004995	-0.011125	-0.024084	-inf	nan	nan	nan
0	107	915.307574	125.997225	3.083115	6.011387	33.558740	809.643803	915.404458	125.941802	3.588554	6.521364	35.852851	916.039715	17.581906	0.001872	0.997402	104	0.966447	0.124993	0.720140	b	914.016659	126.260996	1.424033	930.250000	134.083333	16.931469	53.131159	1698.955807	23.810137	0.008413	0.997225	143	0.964763	-0.022402	-7.134277	-1.430524	0.947584	-6.986929	-1.137738	0.965605	99	29.453127	13.213906	0.012428	1.826290	34.063144	30.189690	2.087971	6.670466	12.002797	6.278859	0.487465	2.744296	8.440229	4.532988	0.281489	2.024560	8.692700	4.154636	-0.150489	1.966738	8.638006	4.381271	0.175698	2.011224	19.356724	6.469503	-0.297099	2.855774	30.060832	26.642496	2.087971	6.670466	-0.058605	-0.022424	0.026013	0.068520	-0.151668	0.105839	0.421519	-0.198118	0.117609	0.092269	-0.315293	-0.205251	-0.127181	0.095058	0.357970	-0.225742	0.009771	-0.127385	-0.123895	0.651446	-0.114432	-0.032324	0.200747	0.281375	-inf	nan	nan	nan
0	108	950.591255	176.250895	-2.589229	-9.852040	40.428215	1108.773412	950.783169	175.119570	9.608635	4.961119	39.218241	970.814736	17.726816	0.010971	0.963390	122	1.077505	-0.195002	0.806382	b	950.155479	174.275687	1.051729	964.012987	187.642857	18.217047	48.940688	1673.149588	23.111956	0.004490	0.990415	151	1.034123	0.313684	-7.176997	-3.968505	0.577860	-6.946837	-1.004139	0.970929	104	21.928314	8.754358	0.366990	2.063886	28.497442	15.048533	1.257618	3.823890	13.957858	6.993385	0.407005	2.647228	10.024510	4.626216	0.141019	2.269342	7.280024	3.916029	0.063298	1.892750	10.129682	4.515197	0.077172	2.244587	20.808768	7.723334	-0.297275	2.551146	34.633327	18.288685	1.257618	3.823890	-0.021967	0.000226	0.019521	0.020126	-0.034321	0.038743	0.104959	-0.075262	0.042592	0.029148	-0.092460	-0.075630	-0.026971	0.022743	0.080186	-0.040204	0.005640	-0.015255	-0.107792	0.168126	-0.023704	0.000288	0.053182	0.058177	-inf	nan	nan	nan
0	109	959.251227	242.900777	-15.097636	6.702166	57.221654	2099.741964	961.461934	241.035342	6.995642	-14.125979	58.232701	2204.144191	26.690802	0.005659	0.984325	164	0.972177	0.187355	0.561983	m	960.008482	235.182082	6.031018	986.418919	235.141892	25.643398	45.649480	1396.854825	21.263305	0.005431	0.989130	139	1.039184	0.183033	-7.472594	-1.428795	0.928116	-6.767504	-1.083508	0.973622	98	36.147417	14.705911	-0.148629	1.963292	50.696380	66.826301	2.752612	9.835508	17.700038	10.380600	0.563993	2.595248	12.422860	7.501089	0.657653	2.620779	11.642229	5.452719	-0.078874	2.221670	14.551376	5.932813	0.179875	2.431631	28.686045	9.233277	-0.058686	3.280929	42.034877	55.408993	2.752612	9.835508	-0.152152	-0.006834	0.207626	0.151749	-0.279755	0.076800	0.629690	0.190148	0.164234	-0.031802	-0.511109	-0.122508	-0.122113	-0.022305	0.493313	-0.020130	0.002239	-0.243918	-0.009066	1.158875	-0.225639	-0.025785	0.341214	0.221994	-inf	nan	nan	nan
0	110	818.415773	157.361355	-9.156548	9.761835	47.516069	1465.091098	819.029010	156.372821	2.625376	-6.903207	44.182993	1432.794998	21.652939	0.001886	0.991564	135	1.001178	0.295567	0.792612	b	815.496956	154.197035	4.148428	812.855072	137.072464	20.263793	51.735588	1615.918872	23.121135	0.008511	0.990133	146	1.007386	0.196983	-6.688157	-0.748389	0.982415	-6.840788	-1.191043	0.968558	105	38.522022	18.786701	0.334228	2.410745	53.099414	64.606213	2.323143	7.511197	13.940206	7.879509	0.559274	2.659834	9.784343	5.703572	0.612738	2.540701	10.378941	4.645219	-0.070087	2.249178	11.043084	4.848530	0.133213	2.349038	19.129437	7.912729	0.629449	2.898780	39.511770	48.074086	2.323143	7.511197	-0.094188	-0.024474	0.063915	0.023016	-0.247956	0.043024	0.684549	0.331574	0.160729	0.018404	-0.413054	-0.111838	-0.139236	0.020021	0.450877	-0.081126	-0.125220	-0.132231	0.609003	0.801041	-0.206264	-0.045383	0.336221	0.309811	-inf	nan	nan	nan
0	111	838.423644	190.310797	-10.346264	4.676432	39.331543	992.033241	842.373637	188.489498	3.339088	-3.013745	33.252708	832.685423	16.862265	0.000972	0.995959	97	0.946084	-0.069342	0.734565	b	840.967476	187.920435	1.516944	835.450820	202.155738	15.319645	47.705177	1434.131949	21.896174	0.005568	0.996096	136	1.002297	-0.061231	-7.059308	-2.344663	0.886505	-6.684903	-0.546814	0.985625	103	23.317926	7.985892	-0.132931	2.132224	31.568361	20.770915	1.953795	6.562196	12.628067	6.315633	0.307593	2.421202	9.127130	4.049839	0.036278	2.104399	7.468952	3.701998	0.068248	2.102366	9.361272	3.790767	-0.079945	2.165215	16.998914	6.623227	-0.002191	2.363059	33.835066	22.262330	1.953795	6.562196	-0.027286	-0.017649	-0.018474	0.017602	-0.070669	0.047630	0.262297	-0.166561	0.062680	0.012762	-0.206615	-0.119151	-0.047356	0.009714	0.212536	-0.114446	-0.001288	-0.072689	0.072890	0.230139	-0.058765	-0.009940	0.082257	0.058252	-inf	nan	nan	nan
0	112	802.295302	189.934279	4.915629	4.911467	37.484848	1024.923845	802.085759	190.143695	5.161754	5.915210	39.673101	1128.684737	19.369557	0.002042	0.994219	112	0.936435	0.392770	0.695541	b	800.405807	190.705402	1.771370	790.455224	175.470149	18.723843	52.514203	1994.000819	25.768998	0.001030	0.997372	152	0.957817	0.253372	-7.107047	-1.012837	0.965763	-7.272418	-2.142733	0.885375	92	40.722140	19.476571	-0.049518	1.988822	48.310683	56.546330	2.430933	8.233519	12.265126	6.737712	0.565237	2.844635	8.553011	4.981255	0.510126	2.233406	10.252100	4.469538	-0.389916	2.157205	8.875813	4.724339	0.379879	2.215090	19.537524	6.886694	0.175437	2.955204	32.618605	38.179183	2.430933	8.233519	-0.107370	-0.029733	0.068874	0.095467	-0.238096	0.101012	0.653262	-0.012055	0.199569	0.066177	-0.586415	-0.025941	-0.202903	0.082605	0.586893	-0.084702	0.001980	-0.164475	0.228001	0.761843	-0.191687	-0.057074	0.303392	0.415278	-inf	nan	nan	nan
0	113	881.808213	185.098455	0.360811	7.984830	27.688489	491.634973	881.478945	186.089508	3.668726	3.441003	26.367890	496.814817	13.033874	0.003343	0.984265	78	0.978239	-0.012086	0.615175	b	881.597781	185.921020	0.206181	883.666667	175.265152	11.043225	48.317987	1585.447732	22.935725	0.002604	0.995517	138	0.971870	0.129796	-6.484135	-1.501614	0.969932	-6.771199	-0.112881	0.989803	100	20.709951	6.140133	-0.397917	1.941277	18.135990	4.083656	0.050374	2.643235	11.015458	5.219665	0.195480	2.333159	8.073408	3.021890	-0.341585	2.324218	4.895877	2.887336	0.447526	2.243573	8.074577	3.025807	-0.337401	2.318226	12.741429	5.462527	-0.088756	2.062917	18.356518	4.133312	0.050374	2.643235	0.012494	0.019446	-0.019724	-0.013396	0.046833	0.019848	-0.099910	0.019017	-0.069858	0.007887	0.119742	0.054667	0.046894	0.019433	-0.096681	0.016544	0.023924	0.025921	-0.032487	-0.048777	0.045304	0.039851	-0.036120	-0.057159	-inf	nan	nan	nan
0	114	920.979480	240.505852	13.995567	7.386664	54.820292	1927.200673	919.063087	242.108670	7.139345	13.244373	49.365033	1487.127185	21.553116	0.012065	0.980163	155	1.111295	-0.111254	0.512827	b	920.313384	243.997509	2.265160	924.496377	223.521739	19.364778	50.749200	1636.770746	22.702517	0.009784	0.974470	149	1.018982	0.173386	-6.531480	-5.982971	0.258275	-6.882618	-2.623382	0.875828	94	25.833498	9.822997	0.203987	2.236784	33.256624	30.170137	2.493548	8.963696	16.067060	8.658346	0.514468	2.740599	11.317288	6.206833	0.337240	2.197468	9.695166	5.103113	-0.201907	1.813130	11.735640	5.831460	0.195736	2.137664	23.119368	8.300144	-0.390092	2.901871	37.170240	33.720538	2.493548	8.963696	-0.106896	0.002965	0.165315	0.134856	-0.180504	0.070425	0.367727	-0.089080	0.198009	0.076336	-0.409776	-0.125829	-0.128800	0.040511	0.312116	-0.044378	0.071595	-0.084939	-0.240975	0.494482	-0.133129	-0.032548	0.196003	0.231749	-inf	nan	nan	nan
0	115	1028.451661	216.460635	1.963954	3.961581	15.317142	150.452608	1032.260268	217.728255	4.345490	3.915063	17.546785	163.329030	7.452793	0.035720	0.906191	53	1.095894	-0.143504	0.563827	b	1032.815035	217.715633	0.554911	1033.710938	212.789062	5.147821	56.434881	1895.727181	25.021630	0.008474	0.992543	159	1.012490	0.184552	-6.340579	-7.627510	0.075258	-7.201625	-1.105948	0.958985	96	14.692697	4.767425	0.508884	2.633402	16.141585	4.135851	0.224477	2.621607	6.912373	3.404028	0.272735	2.435355	5.066186	2.010859	-0.121437	2.454390	2.324732	1.232850	0.539190	2.121358	5.103268	1.993472	-0.138182	2.490662	6.749762	3.042686	-0.086397	2.313358	18.632416	4.774060	0.224477	2.621607	0.011292	0.012680	-0.064396	-0.021139	0.021598	0.001717	-0.080658	0.122510	-0.014260	-0.017726	0.020332	0.033413	0.014609	-0.004477	-0.048503	0.109161	0.053702	-0.004152	-0.080820	0.040509	0.023963	0.015915	-0.035492	-0.057697	-inf	nan	nan	nan
